"IN","TIME","ROAD","LI","CONTRI","LEN","FS","JF","CF","SP","DE","TT"
538,2716.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.5128467818453313,-1.4555884252605908,42.78,+,0.3898361520594172
539,2726.9666666666667,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,-0.8598627282032015,0.7766017770381437,50.05,+,-0.6524776427102772
540,2736.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,-0.23476463749266793,-0.5157188663979652,46.17,+,-0.13703931892642413
541,2746.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,-0.41838720163888715,1.3640202513272834,47.0,+,-0.25445586382369817
542,2756.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,0.06783296420152317,-0.2807514766823088,44.8,+,0.0662860717237344
543,2766.9,Eastern Express Highway,502-03126,Lal Bahadur Shastri Marg/Ghodbandar Road /,1.25322,49,-0.8598627282032015,1.1290528616116284,50.09,+,-0.6573755867016294
544,0.9166666666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,3.634106415410718,1.3999239536841162,22.28,+,5.8306742493988235
545,67.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.11519160150904872,0.1373232947106553,52.45,+,-0.1491645579572244
546,77.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.636861253216375,1.0842737889407505,55.83,+,-0.4165134730413035
547,87.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.2260088831030332,-0.3887603131949527,53.17,+,-0.2089637325873535
548,97.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.6503810252302118,0.24254001629177713,40.83,+,1.1076063001153904
549,106.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.009849933893368,-0.5991937563571963,45.17,+,0.5625578548355326
550,117.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.548691560542887,-1.1252773642628056,48.15,+,0.24520330563055026
551,127.91666666666669,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.30567006006685615,1.5051406752652379,53.68,+,-0.2503509143892
552,137.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.11454715074456899,1.0842737889407505,50.96,+,-0.020046732661920308
553,147.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.9056898959841706,0.4529734594540208,29.09,+,3.3969966184856677
554,157.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.7910937598219232,-0.5991937563571963,39.51,+,1.2971294945043996
555,167.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.06261410903622,0.6634069026162644,36.97,+,1.6998948273363916
556,177.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.408082997444612,0.6634069026162644,54.35,+,-0.30354184556479796
557,187.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.452215494488527,1.5051406752652379,33.33,+,2.384108054320884
558,196.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.5800815886354322,1.3999239536841162,32.13,+,2.6436514922254473
559,207.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.6001350530231884,0.5581901810351426,41.3,+,1.0430493101886609
560,217.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.8064047728305225,0.7686236241973863,46.48,+,0.41803719629344444
561,226.9333333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.9017340486546,0.34775673787289896,45.87,+,0.4843061054288058
562,236.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.9753921226068313,-0.7044104779383181,45.39,+,0.5377043721942
563,247.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.611661010805445,0.5581901810351426,41.19,+,1.058026339774334
564,256.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.1996080200897845,-0.3887603131949527,43.94,+,0.7060968211760758
565,265.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.719119655041978,1.2947072321029942,47.05,+,0.3576668100157742
566,276.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.11874932285268318,0.24254001629177713,50.93,+,-0.01736945752177972
567,287.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.6571517413955553,0.4529734594540208,55.96,+,-0.4261511610850711
568,297.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.2753543898583176,0.6634069026162644,53.49,+,-0.2350244019490231
569,307.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.3302227513842666,1.1894905105218725,53.84,+,-0.26317354910297286
570,316.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.2799926697440386,0.4529734594540208,49.89,+,0.0774333077533071
571,326.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.5127170829366569,1.1894905105218725,55.02,+,-0.3554373233093639
572,336.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.9462170419704952,0.4529734594540208,45.58,+,0.5164330765628731
573,345.9333333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.14414244859171643,-0.5991937563571963,50.77,+,-0.0030372202539384065
574,356.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.5376996813735935,1.5051406752652379,32.53,+,2.5550093897010187
575,366.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.6623903315824355,0.4529734594540208,47.42,+,0.31925582956305176
576,376.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.10188060339011025,-0.5991937563571963,51.04,+,-0.027170746396891092
577,386.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.14976947485581749,-1.1252773642628056,52.67,+,-0.16760998507466676
578,396.9333333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.6406590986804732,1.6103573968463598,47.56,+,0.3048777962258101
579,406.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,2.083024659275632,1.6103573968463598,36.78,+,1.732259205839731
580,416.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.16737445724657662,1.5051406752652379,50.62,+,0.010481537970044122
581,426.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.18170598287748574,1.3999239536841162,52.88,+,-0.18507381028655814
582,436.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.39787772232490604,0.032106573129533474,54.28,+,-0.2980460129284545
583,446.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.4471631980500746,-0.80962719951944,54.6,+,-0.32305478352271383
584,456.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.5237027614478699,-1.1252773642628056,55.09,+,-0.3607864086616692
585,466.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.8211693059099978,0.7686236241973863,39.23,+,1.3389710228557112
586,476.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.6724755446419097,-0.3887603131949527,47.35,+,0.3264767299381212
587,486.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,1.5051406752652379,62.6,+,-0.8651778138167858
588,496.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,0.24254001629177713,57.53,+,-0.5391053701090116
589,506.91666666666674,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.002573389011586806,0.032106573129533474,51.72,+,-0.08683505013703724
590,515.9333333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.4520257114894639,-0.80962719951944,54.63,+,-0.32538433471000155
591,526.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,0.9790570673596299,61.61,+,-0.8057233456307852
592,536.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,-0.3887603131949527,59.07,+,-0.6440678836220616
593,546.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,-1.0200606426816836,57.93,+,-0.5669048669187113
594,556.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,3.09304674097595,1.2947072321029942,27.33,+,3.909744838051885
595,566.9333333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,1.1982873374272345,0.24254001629177713,43.95,+,0.7048974436296036
596,576.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.08705293895147857,-0.7044104779383181,51.14,+,-0.03604442013403849
597,586.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.686102588478223,0.8738403457785081,47.26,+,0.33579217598755173
598,596.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.03000756977456132,0.24254001629177713,51.9,+,-0.10236683896514107
599,605.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.46433207266322707,-0.7044104779383181,54.71,+,-0.3315839810793868
600,616.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.6593128584797284,-1.1252773642628056,55.97,+,-0.4268906673088501
601,626.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.7468381003887365,-1.3357108074250492,56.54,+,-0.46861011888492027
602,636.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.786098394084547,-1.440927529006171,56.79,+,-0.4866439161057723
603,646.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,1.2947072321029942,85.57,+,-1.858385281269855
604,656.9166666666666,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,-0.28354359161383086,69.83,+,-1.2482642437051341
605,666.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.39519221653648506,1.5051406752652379,49.15,+,0.14733207874948484
606,676.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.18880553499795935,0.032106573129533474,50.48,+,0.023171531327734137
607,685.9333333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.36612130739358545,-0.80962719951944,54.07,+,-0.2814731349673761
608,696.9166666666665,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.6152500823746447,-1.2304940858439273,55.69,+,-0.406084103977655
609,706.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.7270278604504837,-1.3357108074250492,56.41,+,-0.45916937329070684
610,716.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.7772138016273911,-1.440927529006171,56.74,+,-0.4830498699483277
611,726.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.7997854689509762,-1.440927529006171,56.88,+,-0.493097276199868
612,736.9333333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8098706820104503,-1.440927529006171,56.95,+,-0.49810245469602643
613,746.9166666666665,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8098706820104503,-1.440927529006171,56.95,+,-0.49810245469602643
614,756.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8158137539919262,-1.440927529006171,56.99,+,-0.5009570362302439
615,766.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8158137539919262,-1.440927529006171,56.99,+,-0.5009570362302439
616,776.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8158137539919262,-1.440927529006171,56.99,+,-0.5009570362302439
617,786.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8158137539919262,-1.440927529006171,56.99,+,-0.5009570362302439
618,796.9166666666665,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.5192163247559713,0.8738403457785081,48.34,+,0.2262961800155558
619,806.9166666666665,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.2177846319771524,-0.3887603131949527,53.11,+,-0.2040423952539097
620,816.9166666666665,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.7231258434929492,0.8738403457785081,56.38,+,-0.45698455697874424
621,826.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.7754729017540295,-0.4939770347760745,56.72,+,-0.4816104772735656
622,836.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.7990050655594693,-1.0200606426816836,56.88,+,-0.493097276199868
623,846.9166666666665,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8095104958297549,-1.3357108074250492,56.94,+,-0.4973881826481017
624,855.9333333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8142529472089124,-1.440927529006171,56.98,+,-0.5002437665813596
625,866.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8161139091425058,-1.440927529006171,56.99,+,-0.5009570362302439
626,876.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8161139091425058,-1.440927529006171,56.99,+,-0.5009570362302439
627,886.9166666666665,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8161139091425058,-1.440927529006171,56.99,+,-0.5009570362302439
628,896.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8161139091425058,-1.440927529006171,56.99,+,-0.5009570362302439
629,906.9333333333333,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8161139091425058,-1.440927529006171,56.99,+,-0.5009570362302439
630,916.9166666666665,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8161139091425058,-1.440927529006171,56.99,+,-0.5009570362302439
631,926.9166666666665,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8161139091425058,-1.440927529006171,56.99,+,-0.5009570362302439
632,936.9166666666665,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8161139091425058,-1.440927529006171,56.99,+,-0.5009570362302439
633,946.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8161139091425058,-1.440927529006171,56.99,+,-0.5009570362302439
634,956.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8161139091425058,-1.440927529006171,56.99,+,-0.5009570362302439
635,966.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8161139091425058,-1.440927529006171,56.99,+,-0.5009570362302439
636,976.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8161139091425058,-1.440927529006171,56.99,+,-0.5009570362302439
637,986.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8161139091425058,-1.440927529006171,56.99,+,-0.5009570362302439
638,996.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.7757730569046091,-1.440927529006171,56.73,+,-0.48233030047439435
639,1006.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.5448937150787888,0.34775673787289896,55.23,+,-0.3714439019111294
640,1016.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.6103275379051393,-0.7044104779383181,55.65,+,-0.4030946460142438
641,1025.95,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.6397427426619392,-1.1252773642628056,55.85,+,-0.4179991145892116
642,1036.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,1.0842737889407505,64.32,+,-0.9641203239632733
643,1046.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,0.032106573129533474,62.38,+,-0.8521287960228362
644,1056.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,-0.80962719951944,58.86,+,-0.6300782315916521
645,1066.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,1.6103573968463598,62.65,+,-0.8681307185907332
646,1076.9333333333334,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.6655560856117838,0.1373232947106553,56.01,+,-0.4298460515818467
647,1086.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.7710306055254516,0.1373232947106553,56.7,+,-0.4801700691542363
648,1096.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,0.6634069026162644,59.43,+,-0.6678201276116732
649,1106.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.6631548444071471,1.5051406752652379,56.0,+,-0.4291076013239915
650,1116.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.5783309988533551,-0.1783268700327102,55.45,+,-0.38808266098427274
651,1126.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.5402112947297473,-0.9148439211005618,55.2,+,-0.3691647043058783
652,1136.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,0.6634069026162644,61.43,+,-0.7947075561632653
653,1146.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,0.9058161587024826,1.5051406752652379,45.84,+,0.48761073474883354
654,1156.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,1.5051406752652379,66.68,+,-1.0915719035223752
655,1166.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,-0.1783268700327102,60.24,+,-0.7202246987944314
656,1176.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,-0.9148439211005618,57.35,+,-0.5264690809619564
657,1186.9,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.7274480776612952,1.0842737889407505,56.41,+,-0.45916937329070684
658,1195.9333333333334,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,1.6103573968463598,66.24,+,-1.068498502850535
659,1206.9166666666667,Eastern Express Highway,502-03126,Late Mahadev Gopal Patil Marg,0.30426,57,-0.8180949331363311,0.7686236241973863,59.85,+,-0.6951699337026357
